numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07621;20170201180000;101400;40;3;230;1.300000;281.550000;274.950000;63;55330;0;mq;mq;mq;0;mq;mq;mq;mq;97050;mq;mq;-90;277.950000;mq;290.750000;mq;277.050000;mq;mq;3.000000;4.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;20170201180000;101380;-50;6;130;2.100000;282.850000;278.850000;76;20000;0;mq;mq;100;8;6420;mq;mq;mq;96470;mq;mq;-200;275.650000;mq;289.050000;mq;274.750000;mq;mq;3.800000;4.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;mq;6420;8;mq;7200;mq;mq;mq;mq;mq;mq;
07630;20170201180000;101480;30;3;130;7.500000;284.750000;280.050000;73;16550;0;mq;mq;mq;0;mq;mq;mq;mq;99680;mq;mq;-140;281.550000;mq;288.850000;mq;278.850000;mq;mq;10.600000;10.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;20170201180000;101770;40;3;120;6.000000;285.550000;283.950000;90;17030;3;2;2;100;8;450;35;mq;mq;101670;mq;mq;-80;284.350000;mq;286.350000;mq;283.750000;mq;mq;7.700000;7.700000;-10;1;mq;mq;mq;0.000000;0.000000;0.000000;0.400000;1.800000;mq;mq;mq;mq;3;6;300;7;6;1000;mq;mq;mq;mq;mq;mq;
07650;20170201180000;101860;60;2;110;5.600000;285.750000;281.650000;76;43720;0;mq;mq;mq;4;6480;mq;mq;mq;101470;mq;mq;-90;mq;mq;mq;mq;282.050000;mq;mq;8.100000;8.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;3;mq;6480;4;mq;7320;mq;mq;mq;mq;mq;mq;
07661;20170201180000;101980;90;3;110;3.800000;284.950000;283.350000;90;20000;2;2;mq;60;5;800;32;26;mq;100370;mq;mq;-30;284.350000;mq;288.750000;mq;mq;mq;mq;5.100000;5.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;4;8;850;1;3;2500;mq;mq;mq;mq;mq;mq;
07690;20170201180000;102030;150;3;220;3.500000;286.650000;283.950000;84;30000;1;2;2;90;7;450;35;mq;mq;101720;mq;mq;100;280.850000;mq;288.450000;mq;279.850000;mq;mq;5.000000;6.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;6;450;7;6;1700;mq;mq;mq;mq;mq;mq;
07747;20170201180000;101630;60;2;50;0.900000;284.550000;281.950000;84;6150;0;mq;mq;100;8;800;mq;mq;mq;101100;mq;mq;-120;282.250000;mq;287.850000;mq;282.150000;mq;mq;1.100000;2.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;870;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20170201180000;102090;80;3;40;2.600000;283.750000;280.250000;79;20000;0;mq;mq;mq;0;mq;mq;mq;mq;101980;mq;mq;-130;277.650000;mq;289.050000;mq;278.050000;mq;mq;3.000000;3.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20170201180000;102160;100;3;340;0.600000;282.850000;280.950000;88;30000;2;2;2;60;1;800;35;20;11;102010;mq;mq;50;280.550000;mq;288.650000;mq;279.150000;mq;mq;1.200000;1.800000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;6;600;5;0;7500;mq;mq;mq;mq;mq;mq;
61970;20170201180000;101100;mq;mq;260;3.000000;302.850000;297.450000;73;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100990;mq;mq;80;mq;mq;306.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20170201180000;101130;0;mq;150;5.000000;302.050000;296.450000;72;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101060;mq;mq;50;mq;300.850000;mq;307.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20170201180000;101070;0;mq;110;7.800000;300.950000;297.350000;81;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100990;mq;mq;20;mq;299.950000;mq;304.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;1.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20170201180000;101280;90;1;170;4.000000;298.950000;294.350000;76;60000;0;mq;mq;mq;2;800;mq;mq;mq;101130;mq;mq;110;mq;mq;mq;mq;mq;mq;mq;5.400000;5.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.400000;0.800000;0.800000;mq;mq;mq;mq;2;mq;960;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61996;20170201180000;101390;130;0;260;3.600000;289.450000;286.750000;84;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101050;mq;mq;mq;289.450000;mq;296.650000;mq;mq;mq;mq;mq;6.200000;-10;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20170201180000;100650;210;2;160;2.100000;280.350000;280.250000;99;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98890;mq;mq;mq;280.250000;mq;282.950000;mq;mq;mq;mq;mq;4.100000;-10;mq;mq;mq;mq;mq;0.000000;mq;2.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20170201180000;102160;80;1;10;5.100000;278.550000;272.450000;65;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101790;mq;mq;680;mq;mq;281.550000;mq;mq;mq;mq;mq;6.700000;-10;mq;mq;mq;mq;0.000000;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20170201180000;101150;150;3;280;2.600000;301.050000;297.050000;79;20000;0;mq;mq;mq;1;800;mq;mq;mq;101070;mq;mq;70;mq;mq;mq;mq;mq;mq;mq;3.300000;3.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.800000;0.800000;mq;mq;mq;mq;1;mq;720;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20170201180000;101310;-150;6;50;4.700000;270.550000;266.350000;73;15000;70;7;2;90;7;450;35;mq;mq;101220;mq;mq;970;267.950000;mq;271.250000;mq;271.850000;mq;mq;6.400000;7.200000;-10;16;0.010000;0.010000;-60;-0.100000;-0.100000;-0.100000;-0.100000;0.800000;mq;mq;mq;mq;4;6;400;7;6;1200;mq;mq;mq;mq;mq;mq;
78890;20170201180000;101610;10;mq;100;10.100000;300.450000;293.550000;66;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101300;mq;mq;-80;mq;297.550000;mq;301.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;1.200000;1.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20170201180000;101620;-240;6;110;6.000000;299.450000;294.650000;75;8480;mq;mq;mq;mq;mq;mq;mq;mq;mq;101530;mq;mq;-30;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;-0.100000;-0.100000;-0.100000;0.200000;5.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20170201180000;101540;-330;6;80;6.100000;300.150000;294.650000;72;60000;mq;mq;mq;mq;mq;mq;mq;mq;mq;101450;mq;mq;-80;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;5.100000;5.500000;6.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81401;20170201180000;101160;10;mq;60;2.100000;300.350000;296.350000;79;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101100;mq;mq;10;mq;296.450000;mq;303.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;2.200000;10.500000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20170201180000;101160;-220;6;60;8.000000;301.850000;295.850000;70;22840;0;mq;mq;100;8;800;mq;mq;mq;101070;mq;mq;-30;mq;mq;mq;mq;298.050000;mq;mq;11.200000;12.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;1.200000;1.800000;mq;mq;mq;mq;8;mq;780;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81408;20170201180000;101060;10;mq;50;4.200000;302.950000;294.650000;61;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100990;mq;mq;0;mq;296.950000;mq;303.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.400000;1.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20170201180000;101090;10;mq;50;5.100000;300.050000;295.250000;75;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99890;mq;mq;60;mq;296.150000;mq;305.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1.000000;1.000000;1.000000;10.200000;11.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20170201180000;98570;90;0;100;13.900000;273.650000;267.850000;65;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98040;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;24.200000;29.300000;-60;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20170201210000;100860;-30;7;170;2.900000;281.650000;280.250000;91;10310;0;mq;mq;mq;mq;mq;mq;mq;mq;99990;mq;mq;-580;mq;mq;mq;mq;279.950000;mq;mq;4.900000;5.500000;-10;mq;0.000000;mq;mq;-0.100000;-0.100000;1.000000;3.400000;4.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20170201210000;100900;-30;6;170;2.800000;281.750000;281.150000;96;5250;0;mq;mq;100;8;250;mq;mq;mq;100330;mq;mq;-670;mq;mq;mq;mq;279.650000;mq;mq;4.100000;6.400000;-10;1;0.000000;mq;mq;0.000000;0.200000;1.800000;2.000000;2.000000;mq;mq;mq;mq;1;mq;210;8;mq;630;mq;mq;mq;mq;mq;mq;
07020;20170201210000;100360;-90;8;170;10.800000;283.750000;282.050000;89;14000;2;2;mq;100;8;800;35;mq;mq;100260;mq;mq;-740;mq;mq;mq;mq;mq;mq;mq;14.700000;18.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.400000;3.400000;mq;mq;mq;mq;8;6;800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20170201210000;100690;-80;7;180;6.400000;283.350000;281.150000;86;31350;0;mq;mq;100;6;800;mq;mq;mq;99880;mq;mq;-560;mq;mq;mq;mq;279.350000;mq;mq;8.600000;9.600000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.600000;1.200000;mq;mq;mq;mq;6;mq;900;8;mq;6120;mq;mq;mq;mq;mq;mq;
07037;20170201210000;100910;-20;8;170;3.900000;281.550000;281.150000;97;4550;10;mq;mq;90;4;250;mq;mq;mq;99080;mq;mq;-510;mq;mq;mq;mq;280.650000;mq;mq;6.100000;7.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;-0.100000;4.000000;4.600000;mq;mq;mq;mq;4;mq;240;7;mq;2040;mq;mq;mq;mq;mq;mq;
07072;20170201210000;101160;-10;7;190;1.000000;282.350000;280.450000;88;20000;0;mq;mq;90;2;1250;mq;mq;mq;100010;mq;mq;-460;mq;mq;mq;mq;277.650000;mq;mq;2.900000;2.900000;-10;2;0.000000;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;2;mq;1290;5;mq;1620;6;mq;3660;mq;mq;mq;
07110;20170201210000;100160;-170;8;190;11.200000;283.950000;283.450000;97;8210;0;mq;mq;100;8;250;mq;mq;mq;98990;mq;mq;-940;mq;mq;mq;mq;mq;mq;mq;15.800000;15.800000;-10;2;0.000000;mq;mq;-0.100000;1.000000;1.000000;2.000000;4.900000;mq;mq;mq;mq;8;mq;210;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07117;20170201210000;100240;-110;7;170;6.000000;284.650000;283.050000;90;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99550;mq;mq;-810;mq;mq;mq;mq;mq;mq;mq;10.900000;14.700000;-10;mq;mq;mq;mq;0.200000;0.200000;0.200000;0.400000;2.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20170201210000;100740;-70;7;180;6.000000;284.250000;282.650000;90;19810;0;mq;mq;100;8;450;mq;mq;mq;100300;mq;mq;-490;mq;mq;mq;mq;282.950000;mq;mq;8.900000;9.500000;-10;2;0.000000;mq;mq;0.000000;-0.100000;-0.100000;0.800000;1.600000;mq;mq;mq;mq;1;mq;360;8;mq;870;mq;mq;mq;mq;mq;mq;
07139;20170201210000;100930;-50;8;190;3.400000;282.350000;281.450000;94;5430;0;mq;mq;100;8;250;mq;mq;mq;99190;mq;mq;-460;mq;mq;mq;mq;279.450000;mq;mq;4.900000;7.300000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;1.400000;2.600000;mq;mq;mq;mq;7;mq;210;7;mq;330;8;mq;510;mq;mq;mq;
07149;20170201210000;101100;-50;6;190;1.800000;282.250000;280.350000;88;9220;1;1;1;50;1;800;35;23;mq;100010;mq;mq;-420;mq;mq;mq;mq;mq;mq;mq;2.700000;3.100000;-10;0;0.000000;0.000000;-30;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;1;6;660;4;3;3500;mq;mq;mq;mq;mq;mq;
07168;20170201210000;101220;-30;7;190;4.600000;283.050000;280.850000;86;20000;0;mq;mq;100;8;3300;mq;mq;mq;99800;mq;mq;-360;mq;mq;mq;mq;279.950000;mq;mq;5.800000;5.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;0.400000;mq;mq;mq;mq;6;mq;3300;7;mq;5460;8;mq;6060;mq;mq;mq;
07181;20170201210000;101340;-30;8;190;4.400000;282.750000;281.850000;94;11420;0;mq;mq;100;8;1750;mq;mq;mq;97260;mq;mq;-310;mq;mq;mq;mq;275.550000;mq;mq;5.900000;8.400000;-10;mq;mq;mq;mq;0.200000;0.400000;0.400000;0.400000;0.400000;mq;mq;mq;mq;8;mq;1860;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20170201210000;101630;-50;8;180;1.300000;275.650000;275.350000;98;110;45;mq;mq;101;9;30;mq;mq;mq;99760;mq;mq;-290;mq;mq;mq;mq;274.150000;mq;mq;1.800000;2.200000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;0.200000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;20170201210000;100570;-210;8;170;10.900000;284.550000;282.650000;88;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100060;mq;mq;-660;mq;mq;mq;mq;mq;mq;mq;14.900000;14.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;2.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20170201210000;100870;-150;8;170;4.400000;283.150000;281.750000;91;18910;0;mq;mq;100;8;5160;mq;mq;mq;100560;mq;mq;-400;mq;mq;mq;mq;280.850000;mq;mq;6.200000;6.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.600000;2.600000;mq;mq;mq;mq;5;mq;5160;8;mq;5820;mq;mq;mq;mq;mq;mq;
07240;20170201210000;101100;-40;8;170;3.900000;282.750000;280.850000;88;14860;0;mq;mq;mq;3;800;mq;mq;mq;99750;mq;mq;-350;mq;mq;mq;mq;279.850000;mq;mq;5.700000;6.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;3;mq;750;3;mq;900;mq;mq;mq;mq;mq;mq;
07255;20170201210000;101280;-60;8;180;3.100000;281.550000;278.850000;83;20000;0;mq;mq;mq;1;3900;mq;mq;mq;99270;mq;mq;-280;mq;mq;mq;mq;278.550000;mq;mq;4.100000;4.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;3900;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20170201210000;101450;-10;8;170;3.100000;282.950000;279.250000;78;44680;0;mq;mq;100;8;3600;mq;mq;mq;98730;mq;mq;-220;mq;mq;mq;mq;278.550000;mq;mq;4.100000;5.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;8;mq;3600;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07299;20170201210000;101670;-40;6;150;0.900000;274.650000;274.550000;99;220;42;4;4;100;8;80;36;mq;mq;98300;mq;mq;-170;mq;mq;mq;mq;273.250000;mq;mq;1.700000;2.000000;-10;1;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.200000;5.300000;mq;mq;mq;mq;2;7;60;7;7;150;mq;mq;mq;mq;mq;mq;
07314;20170201210000;101020;-170;8;140;3.800000;282.450000;281.550000;94;mq;mq;2;mq;mq;mq;mq;mq;mq;mq;100740;mq;mq;-320;mq;mq;mq;mq;mq;mq;mq;6.000000;6.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20170201210000;101150;-80;8;170;2.100000;281.750000;280.250000;90;12890;0;mq;mq;100;8;6960;mq;mq;mq;99700;mq;mq;-300;mq;mq;mq;mq;278.050000;mq;mq;3.100000;4.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;8;mq;6960;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;20170201210000;101290;-100;8;130;2.800000;282.450000;279.750000;83;24380;0;mq;mq;mq;5;1750;mq;mq;mq;96510;mq;mq;-270;mq;mq;mq;mq;279.150000;mq;mq;5.000000;5.000000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.200000;0.200000;0.400000;mq;mq;mq;mq;5;mq;1680;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07460;20170201210000;101440;0;4;340;2.200000;283.150000;277.950000;70;60000;0;mq;mq;90;7;3300;mq;mq;mq;97560;mq;mq;-170;mq;mq;mq;mq;280.250000;mq;mq;3.700000;10.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;3300;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07471;20170201210000;mq;-20;8;0;0.000000;278.250000;276.950000;91;20000;0;mq;mq;100;8;450;mq;mq;mq;91930;mq;782;-150;mq;mq;mq;mq;272.950000;mq;mq;1.900000;2.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;540;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07481;20170201210000;101580;10;0;150;3.500000;283.850000;280.550000;80;25000;3;2;2;100;3;1250;35;25;mq;98710;mq;mq;-170;mq;mq;mq;mq;mq;mq;mq;5.600000;6.700000;-10;1;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;6;1400;7;3;4500;mq;mq;mq;mq;mq;mq;
07510;20170201210000;101130;-170;8;140;3.500000;284.350000;281.350000;82;14600;0;mq;mq;90;7;2250;mq;mq;mq;100550;mq;mq;-280;mq;mq;mq;mq;278.650000;mq;mq;4.400000;4.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.400000;0.400000;mq;mq;mq;mq;1;mq;2100;7;mq;7200;mq;mq;mq;mq;mq;mq;
07535;20170201210000;101400;-90;6;160;3.400000;283.850000;279.750000;76;20000;0;mq;mq;90;7;2940;mq;mq;mq;98290;mq;mq;-190;mq;mq;mq;mq;280.050000;mq;mq;6.300000;9.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;2940;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20170201210000;101580;-20;8;140;6.700000;281.250000;279.850000;91;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;93260;mq;mq;-150;mq;mq;mq;mq;280.050000;mq;mq;9.600000;12.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20170201210000;101810;40;1;180;2.300000;284.050000;282.350000;89;11080;0;mq;mq;mq;mq;mq;mq;mq;mq;100910;mq;mq;-110;mq;mq;mq;mq;282.850000;mq;mq;3.400000;3.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20170201210000;mq;10;0;90;0.500000;278.550000;275.550000;81;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;91800;mq;1499;-70;mq;mq;mq;mq;274.950000;mq;mq;1.200000;1.900000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20170201210000;101200;-110;8;110;3.100000;286.150000;280.850000;70;35000;0;mq;mq;100;mq;mq;mq;mq;mq;100490;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;5.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;20170201210000;101370;-110;8;170;1.700000;276.150000;273.350000;82;28060;0;mq;mq;mq;0;mq;mq;mq;mq;96940;mq;mq;-190;mq;mq;mq;mq;277.350000;mq;mq;2.100000;3.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;20170201210000;101480;10;0;110;2.000000;278.550000;275.150000;79;20000;0;mq;mq;mq;0;mq;mq;mq;mq;96480;mq;mq;-150;mq;mq;mq;mq;276.550000;mq;mq;3.400000;4.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20170201210000;101440;-50;8;140;6.900000;283.250000;280.650000;84;10170;0;mq;mq;mq;0;mq;mq;mq;mq;99630;mq;mq;-170;mq;mq;mq;mq;280.950000;mq;mq;10.100000;10.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;20170201210000;101780;10;1;120;5.100000;285.350000;283.750000;90;17620;2;2;2;100;8;450;35;mq;mq;101680;mq;mq;-60;mq;mq;mq;mq;284.250000;mq;mq;6.400000;8.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.200000;mq;mq;mq;mq;3;6;300;8;6;750;mq;mq;mq;mq;mq;mq;
07650;20170201210000;101870;10;1;110;5.500000;285.450000;280.950000;74;46160;0;mq;mq;90;7;5640;mq;mq;mq;101480;mq;mq;-90;mq;mq;mq;mq;282.750000;mq;mq;7.300000;9.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;1;mq;5640;7;mq;6480;mq;mq;mq;mq;mq;mq;
07661;20170201210000;101980;-10;7;60;5.500000;283.650000;283.050000;96;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100360;mq;mq;-40;mq;mq;mq;mq;mq;mq;mq;7.300000;7.900000;-10;mq;mq;mq;mq;0.200000;0.200000;0.200000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20170201210000;102070;40;0;140;1.000000;285.950000;283.850000;87;30000;2;2;2;90;7;mq;35;mq;mq;101760;mq;mq;140;mq;mq;mq;mq;284.450000;mq;mq;1.300000;1.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;4;6;450;7;6;1800;mq;mq;mq;mq;mq;mq;
07747;20170201210000;101590;-40;8;0;0.000000;284.050000;282.350000;89;4330;10;mq;mq;100;8;800;mq;mq;mq;101060;mq;mq;-180;mq;mq;mq;mq;283.150000;mq;mq;0.800000;1.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;870;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20170201210000;102080;-10;0;40;2.700000;281.550000;279.850000;89;16400;0;mq;mq;100;8;7260;mq;mq;mq;101970;mq;mq;-100;mq;mq;mq;mq;280.750000;mq;mq;3.400000;3.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;8;mq;7260;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20170201210000;102180;20;0;240;1.900000;281.150000;280.050000;93;10000;2;2;2;90;1;800;35;20;11;102030;mq;mq;70;mq;mq;mq;mq;279.350000;mq;mq;2.300000;2.600000;-10;0;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;6;600;7;0;7500;mq;mq;mq;mq;mq;mq;
61972;20170201210000;101150;0;mq;160;3.400000;301.350000;296.450000;75;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101080;mq;mq;50;mq;300.850000;mq;307.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
